TARGET_total_pest_count_above25,TARGET_total_pest_count,date,trap_crop,pest,region,lon,lat,year,class,week,month,dist_to_road_km,dist_to_water_km,total_pest_count_1_weeks_ago_0_years_ago,total_pest_count_2_weeks_ago_0_years_ago,total_pest_count_0_weeks_ago_1_years_ago,neighbor_pest_count_0_weeks_ago_0_years_ago,neighbor_pest_count_1_weeks_ago_0_years_ago,most_recent_generation_wk_0_weeks_ago_0_years_ago,most_recent_generation_wk_0_weeks_ago_1_years_ago,neighbor_most_recent_generation_wk_0_weeks_ago_0_years_ago,neighbor_most_recent_generation_wk_0_weeks_ago_1_years_ago,season_first_generation_wk_0_weeks_ago_0_years_ago,season_first_generation_wk_0_weeks_ago_1_years_ago,neighbor_season_first_generation_wk_0_weeks_ago_0_years_ago,neighbor_season_first_generation_wk_0_weeks_ago_1_years_ago,annual_days_below_freezing_0_years_ago,annual_days_below_freezing_1_years_ago,season_cumulative_degree_days_0_weeks_ago_0_years_ago,season_cumulative_degree_days_1_weeks_ago_0_years_ago,season_cumulative_degree_days_2_weeks_ago_0_years_ago,season_cumulative_degree_days_0_weeks_ago_1_years_ago,degree_days_sum_0_weeks_ago_0_years_ago,degree_days_sum_1_weeks_ago_0_years_ago,degree_days_sum_2_weeks_ago_0_years_ago,degree_days_sum_0_weeks_ago_1_years_ago,degree_days_std_0_weeks_ago_0_years_ago,degree_days_std_1_weeks_ago_0_years_ago,degree_days_std_2_weeks_ago_0_years_ago,degree_days_std_0_weeks_ago_1_years_ago,high_temp_mean_0_weeks_ago_0_years_ago,high_temp_mean_1_weeks_ago_0_years_ago,high_temp_mean_2_weeks_ago_0_years_ago,high_temp_mean_0_weeks_ago_1_years_ago,high_temp_max_0_weeks_ago_0_years_ago,high_temp_max_1_weeks_ago_0_years_ago,high_temp_max_2_weeks_ago_0_years_ago,high_temp_max_0_weeks_ago_1_years_ago,high_temp_std_0_weeks_ago_0_years_ago,high_temp_std_1_weeks_ago_0_years_ago,high_temp_std_2_weeks_ago_0_years_ago,high_temp_std_0_weeks_ago_1_years_ago,low_temp_mean_0_weeks_ago_0_years_ago,low_temp_mean_1_weeks_ago_0_years_ago,low_temp_mean_2_weeks_ago_0_years_ago,low_temp_mean_0_weeks_ago_1_years_ago,low_temp_min_0_weeks_ago_0_years_ago,low_temp_min_1_weeks_ago_0_years_ago,low_temp_min_2_weeks_ago_0_years_ago,low_temp_min_0_weeks_ago_1_years_ago,low_temp_std_0_weeks_ago_0_years_ago,low_temp_std_1_weeks_ago_0_years_ago,low_temp_std_2_weeks_ago_0_years_ago,low_temp_std_0_weeks_ago_1_years_ago,wind_bearing_degree_mean_0_weeks_ago_0_years_ago,wind_bearing_degree_mean_1_weeks_ago_0_years_ago,wind_bearing_degree_mean_2_weeks_ago_0_years_ago,wind_bearing_degree_mean_0_weeks_ago_1_years_ago,wind_bearing_degree_std_0_weeks_ago_0_years_ago,wind_bearing_degree_std_1_weeks_ago_0_years_ago,wind_bearing_degree_std_2_weeks_ago_0_years_ago,wind_bearing_degree_std_0_weeks_ago_1_years_ago,wind_speed_kmph_mean_0_weeks_ago_0_years_ago,wind_speed_kmph_mean_1_weeks_ago_0_years_ago,wind_speed_kmph_mean_2_weeks_ago_0_years_ago,wind_speed_kmph_mean_0_weeks_ago_1_years_ago,wind_speed_kmph_max_0_weeks_ago_0_years_ago,wind_speed_kmph_max_1_weeks_ago_0_years_ago,wind_speed_kmph_max_2_weeks_ago_0_years_ago,wind_speed_kmph_max_0_weeks_ago_1_years_ago,total_precip_mm_sum_0_weeks_ago_0_years_ago,total_precip_mm_sum_1_weeks_ago_0_years_ago,total_precip_mm_sum_2_weeks_ago_0_years_ago,total_precip_mm_sum_0_weeks_ago_1_years_ago,humidity_mean_0_weeks_ago_0_years_ago,humidity_mean_1_weeks_ago_0_years_ago,humidity_mean_2_weeks_ago_0_years_ago,humidity_mean_0_weeks_ago_1_years_ago
1,124.25,8/28/18,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2018,train ,35,8,0.030833334,0.846654415,253,144,297.5,30.98543838,86.05215827,30,30,30,30,25,27,25,22,12,57,1334.317194,1256.594194,1180.871194,1299.842701,77.723,75.723,80.223,73.223,1.523623501,0.534522484,1.017700489,2.422611735,29.14285714,29,29.71428571,29,32,30,31,32,2.035400978,0.577350269,1.380131119,3.559026084,18.28571429,17.85714286,18.42857143,17.14285714,16,17,17,14,1.112697281,0.690065559,0.975900073,1.67616342,225.2857143,215.2857143,187.5714286,180.4285714,31.84710497,8.03563492,18.6266578,41.96370314,6.142857143,6,6.428571429,6.571428571,8,7,10,12,10.1,5.7,11.9,7,50.57142857,47.57142857,51.42857143,50.42857143
0,0,9/3/18,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2018,train ,36,9,0.030833334,0.846654415,124.25,253,0,26.50735294,0,34,34,34,30,25,27,25,22,12,57,1413.040194,1334.317194,1256.594194,1365.065701,78.723,77.723,75.723,65.223,1.144344271,1.523623501,0.534522484,1.133893419,29.57142857,29.14285714,29,27.57142857,32,32,30,30,1.511857892,2.035400978,0.577350269,1.718249386,18.14285714,18.28571429,17.85714286,16.28571429,17,16,17,14,1.069044968,1.112697281,0.690065559,1.253566341,273.8571429,225.2857143,215.2857143,203.4285714,24.29285609,31.84710497,8.03563492,26.85676292,6.571428571,6.142857143,6,5,9,8,7,6,4.5,10.1,5.7,2.9,48,50.57142857,47.57142857,50.71428571
1,35.33333333,6/5/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,23,6,0.030833334,0.846654415,0,0,0,0.798278636,5.157825118,19.88235294,20.0625,18,19.88235294,18,18,19.47058824,19.375,22,12,412.454821,342.8314077,287.5539944,426.2853938,69.6234133,55.27741328,54.723,74.223,3.690362724,1.105991108,1.017700489,0.859124693,29.71428571,26.71428571,26.71428571,29.28571429,34,29,28,30,3.98807747,1.603567451,1.112697281,1.112697281,15.28571429,14.28571429,14.14285714,17.14285714,11,12,13,16,3.638419332,1.380131119,1.463850109,0.690065559,224.1428571,176.5714286,196.8571429,223.5714286,83.66088009,53.94088475,70.06289691,50.43760879,8.428571429,9.571428571,8.142857143,8,10,11,11,10,3,7.3,3.7,2.1,52.85714286,56.85714286,53,51.57142857
1,45.66666667,6/11/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,24,6,0.030833334,0.846654415,35.33333333,0,83,5.157825118,20.6752907,22,22,21.57894737,19.94444444,18,18.16666667,22,22,22,12,508.3556659,412.454821,342.8314077,492.5083938,95.90084485,69.6234133,55.27741328,66.223,1.485596088,3.690362724,1.105991108,2.668154347,33.14285714,29.71428571,26.71428571,27.57142857,36,34,29,33,2.115700942,3.98807747,1.603567451,3.735288604,19.71428571,15.28571429,14.28571429,16.57142857,18,11,12,15,1.253566341,3.638419332,1.380131119,1.618347187,164,224.1428571,176.5714286,211.7142857,83.22259309,83.66088009,53.94088475,28.33557414,5.428571429,8.428571429,9.571428571,6,6,10,11,9,11,3,7.3,9.1,53.42857143,52.85714286,56.85714286,56
1,145.5,6/19/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,25,6,0.030833334,0.846654415,45.66666667,35.33333333,322,9.801626852,24.36885907,22,22,23,19.94444444,23,18.16666667,22,22,22,12,599.3843098,508.3556659,412.454821,554.2313938,91.02864389,95.90084485,69.6234133,61.723,1.863999428,1.485596088,3.690362724,1.455694892,32.71428571,33.14285714,29.71428571,26.57142857,38,36,34,29,2.690370837,2.115700942,3.98807747,2.225394561,18.85714286,19.71428571,15.28571429,16.28571429,16,18,11,15,1.864454471,1.253566341,3.638419332,0.755928946,156.5714286,164,224.1428571,197.7142857,61.64105002,83.22259309,83.66088009,59.42422145,5,5.428571429,8.428571429,7.428571429,7,6,10,9,5.9,11,3,15.5,53.57142857,53.42857143,52.85714286,57.28571429
1,155.5,6/25/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,26,6,0.030833334,0.846654415,145.5,45.66666667,206.5,16.36231082,18.31350137,22,22,23,23.72,23,19.8,22,22,22,12,686.2841094,599.3843098,508.3556659,597.9543938,86.89979961,91.02864389,95.90084485,43.723,1.811886488,1.863999428,1.485596088,2.267786838,31,32.71428571,33.14285714,23,35,38,36,28,2.708012802,2.690370837,2.115700942,3.785938897,19.14285714,18.85714286,19.71428571,14.71428571,17,16,18,14,1.345185418,1.864454471,1.253566341,1.112697281,181.2857143,156.5714286,164,249.7142857,71.1517493,61.64105002,83.22259309,62.36910102,5.714285714,5,5.428571429,7.857142857,9,7,6,12,14.2,5.9,11,28,54.14285714,53.57142857,53.42857143,70.42857143
1,126,7/2/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,27,7,0.030833334,0.846654415,155.5,145.5,63.5,21.71760797,6.506838168,24,25,24,25,24,25,24,25,22,12,791.2906508,686.2841094,599.3843098,690.0348187,105.0065414,86.89979961,91.02864389,92.08042495,1.314393781,1.811886488,1.863999428,1.732866531,35.71428571,31,32.71428571,31.71428571,38,35,38,34,1.97604704,2.708012802,2.690370837,2.563479778,20.57142857,19.14285714,18.85714286,19.85714286,18,17,16,18,1.397276262,1.345185418,1.864454471,1.069044968,132.5714286,181.2857143,156.5714286,191.4285714,49.12181166,71.1517493,61.64105002,30.03807108,5.285714286,5.714285714,5,5.142857143,6,9,7,6,1.3,14.2,5.9,14.6,37.71428571,54.14285714,53.57142857,54
1,123.5,7/9/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,28,7,0.030833334,0.846654415,126,155.5,42,19.50166113,6.945296167,26,25,26,25,26,25,26,25,22,12,886.4736022,791.2906508,686.2841094,770.2578187,95.1829514,105.0065414,86.89979961,80.223,3.011473752,1.314393781,1.811886488,2.049970964,33.71428571,35.71428571,31,29.71428571,40,38,35,33,5.186980037,1.97604704,2.708012802,2.690370837,20,20.57142857,19.14285714,18.42857143,17,18,17,16,2.708012802,1.397276262,1.345185418,1.511857892,157.5714286,132.5714286,181.2857143,212.4285714,77.42277258,49.12181166,71.1517493,36.59625274,7,5.285714286,5.714285714,4.857142857,11,6,9,6,17.1,1.3,14.2,5.4,47.42857143,37.71428571,54.14285714,52.71428571
1,42,7/16/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,29,7,0.030833334,0.846654415,123.5,126,254,19.25735643,14.7587108,26,25,26,25,26,25,26,25,22,12,960.1966022,886.4736022,791.2906508,862.4791936,73.723,95.1829514,105.0065414,92.22137493,2.749458821,3.011473752,1.314393781,1.628976006,28.42857143,33.71428571,35.71428571,32.14285714,32,40,38,36,4.157609203,5.186980037,1.97604704,2.340126167,17.85714286,20,20.57142857,19.57142857,16,17,18,18,1.573591585,2.708012802,1.397276262,1.272418021,157.4285714,157.5714286,132.5714286,271.8571429,77.19425096,77.42277258,49.12181166,29.84643235,4.142857143,7,5.285714286,8.571428571,7,11,6,14,70,17.1,1.3,0.6,60.71428571,47.42857143,37.71428571,45.85714286
1,45.5,7/23/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,30,7,0.030833334,0.846654415,42,123.5,268.5,7.444470812,23.54094077,26,25,26,25,26,25,26,25,22,12,1062.391609,960.1966022,886.4736022,942.2021936,102.1950064,73.723,95.1829514,79.723,1.213913493,2.749458821,3.011473752,1.290994449,34.14285714,28.42857143,33.71428571,29.42857143,37,32,40,32,1.951800146,4.157609203,5.186980037,1.902379462,20.71428571,17.85714286,20,18.57142857,19,16,17,18,1.112697281,1.573591585,2.708012802,0.786795792,177.1428571,157.4285714,157.5714286,257.4285714,88.48621092,77.19425096,77.42277258,42.0351327,4.428571429,4.142857143,7,7.428571429,9,7,11,13,0.3,70,17.1,19.9,47.42857143,60.71428571,47.42857143,55
1,56.5,7/30/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,31,7,0.030833334,0.846654415,45.5,42,236.5,7.954318937,16.26974448,26,25,26,25,26,25,26,25,22,12,1172.617842,1062.391609,960.1966022,1021.925194,110.2262337,102.1950064,73.723,79.723,0.958693555,1.213913493,2.749458821,0.816496581,36.42857143,34.14285714,28.42857143,29,39,37,32,31,2.149196971,1.951800146,4.157609203,1.290994449,21.71428571,20.71428571,17.85714286,19,20,19,16,18,1.112697281,1.112697281,1.573591585,0.816496581,231.1428571,177.1428571,157.4285714,200,98.71073662,88.48621092,77.19425096,27.75487945,7.571428571,4.428571429,4.142857143,5.714285714,11,9,7,6,0,0.3,70,24.8,43,47.42857143,60.71428571,59.71428571
1,67.16666667,8/6/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,32,8,0.030833334,0.846654415,56.5,45.5,104.5,18.74501661,8.677990708,26,30,26,30,26,25,26,25,22,12,1279.160415,1172.617842,1062.391609,1100.648194,106.542573,110.2262337,102.1950064,78.723,1.366182292,0.958693555,1.213913493,1.375811449,36.71428571,36.42857143,34.14285714,29.14285714,39,39,37,31,2.429971585,2.149196971,1.951800146,1.573591585,20.57142857,21.71428571,20.71428571,18.57142857,18,20,19,17,1.812653934,1.112697281,1.112697281,1.397276262,92.57142857,231.1428571,177.1428571,191.4285714,22.29242878,98.71073662,88.48621092,21.21993672,4.857142857,7.571428571,4.428571429,5.142857143,7,11,9,7,0.1,0,0.3,0.5,37.85714286,43,47.42857143,51.14285714
1,56,8/12/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,33,8,0.030833334,0.846654415,67.16666667,56.5,144,18.82502769,13.78098556,26,30,26,30,26,25,26,25,22,12,1383.538465,1279.160415,1172.617842,1180.871194,104.3780496,106.542573,110.2262337,80.223,1.176594155,1.366182292,0.958693555,1.017700489,36,36.71428571,36.42857143,29.71428571,40,39,39,31,2.645751311,2.429971585,2.149196971,1.380131119,20.28571429,20.57142857,21.71428571,18.42857143,18,18,20,17,1.380131119,1.812653934,1.112697281,0.975900073,114,92.57142857,231.1428571,187.5714286,16.80277755,22.29242878,98.71073662,18.6266578,5.857142857,4.857142857,7.571428571,6.428571429,7,7,11,10,2.7,0.1,0,11.9,39.85714286,37.85714286,43,51.42857143
1,38.33333333,8/20/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,34,8,0.030833334,0.846654415,56,67.16666667,253,13.99750831,30.98543838,32,30,32,30,26,25,26,25,22,12,1489.550551,1383.538465,1279.160415,1256.594194,106.0120865,104.3780496,106.542573,75.723,1.080448165,1.176594155,1.366182292,0.534522484,35.71428571,36,36.71428571,29,37,40,39,30,1.112697281,2.645751311,2.429971585,0.577350269,20.71428571,20.28571429,20.57142857,17.85714286,19,18,18,17,1.704336206,1.380131119,1.812653934,0.690065559,114.4285714,114,92.57142857,215.2857143,7.276838665,16.80277755,22.29242878,8.03563492,7.285714286,5.857142857,4.857142857,6,10,7,7,7,0,2.7,0.1,5.7,35.42857143,39.85714286,37.85714286,47.57142857
1,48,8/27/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,35,8,0.030833334,0.846654415,38.33333333,56,124.25,8.84440753,26.50735294,32,30,32,30,26,25,26,25,22,12,1590.763382,1489.550551,1383.538465,1334.317194,101.2128311,106.0120865,104.3780496,77.723,1.081971281,1.080448165,1.176594155,1.523623501,35,35.71428571,36,29.14285714,37,37,40,32,1.154700538,1.112697281,2.645751311,2.035400978,19.71428571,20.71428571,20.28571429,18.28571429,18,19,18,16,1.603567451,1.704336206,1.380131119,1.112697281,117.7142857,114.4285714,114,225.2857143,11.30949875,7.276838665,16.80277755,31.84710497,6.571428571,7.285714286,5.857142857,6.142857143,10,10,7,8,0,0,2.7,10.1,32.57142857,35.42857143,39.85714286,50.57142857
1,48.33333333,9/3/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,36,9,0.030833334,0.846654415,48,38.33333333,0,12.90393134,0,32,34,32,34,26,25,26,25,22,12,1681.941351,1590.763382,1489.550551,1413.040194,91.177969,101.2128311,106.0120865,78.723,0.856913442,1.081971281,1.080448165,1.144344271,33.14285714,35,35.71428571,29.57142857,35,37,37,32,1.573591585,1.154700538,1.112697281,1.511857892,18.28571429,19.71428571,20.71428571,18.14285714,17,18,19,17,0.755928946,1.603567451,1.704336206,1.069044968,133.4285714,117.7142857,114.4285714,273.8571429,33.04470277,11.30949875,7.276838665,24.29285609,5.857142857,6.571428571,7.285714286,6.571428571,7,10,10,9,0,0,0,4.5,42.57142857,32.57142857,35.42857143,48
0,0,9/9/19,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2019,test,37,9,0.030833334,0.846654415,48.33333333,48,0,17.2077573,0,32,34,32,34,26,25,26,25,22,12,1764.664351,1681.941351,1590.763382,1475.763194,82.723,91.177969,101.2128311,62.723,0.786795792,0.856913442,1.081971281,1.539171082,31.28571429,33.14285714,35,26.85714286,33,35,37,29,0.951189731,1.573591585,1.154700538,1.463850109,17.57142857,18.28571429,19.71428571,16.28571429,16,17,18,14,0.975900073,0.755928946,1.603567451,1.704336206,112.4285714,133.4285714,117.7142857,231.2857143,38.49613462,33.04470277,11.30949875,32.89232071,6.571428571,5.857142857,6.571428571,5.428571429,8,7,10,7,2.2,0,0,0.6,42.28571429,42.57142857,32.57142857,45.85714286
0,6,6/23/20,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2020,test,26,6,0.030833334,0.846654415,15,7.2,155.5,1.696808511,21.71760797,22,22,23,24,23,24,22,22,6,22,572.2700024,520.8250024,446.1020024,686.2841094,51.445,74.723,68.723,86.89979961,1.781852968,0.809173594,1.426784597,1.811886488,29.2,29.85714286,28.71428571,31,32,32,31,35,1.923538406,1.345185418,1.704336206,2.708012802,16.6,16.71428571,16.14285714,19.14285714,15,16,14,17,1.816590212,0.951189731,1.345185418,1.345185418,112,258.7142857,233.8571429,181.2857143,16.50757402,64.05912448,78.84674707,71.1517493,5,8.428571429,7.857142857,5.714285714,6,10,10,9,25.4,2.8,8.2,14.2,62,53.71428571,56.14285714,54.14285714
1,68.5,6/30/20,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2020,test,27,6,0.030833334,0.846654415,6,15,126,2.148961424,19.50166113,25,23.5,23,25,23,25,25,23.5,6,22,635.7438879,572.2700024,520.8250024,791.2906508,63.47388551,51.445,74.723,105.0065414,0.392368974,1.781852968,0.809173594,1.314393781,36,29.2,29.85714286,35.71428571,36,32,32,38,0,1.923538406,1.345185418,1.97604704,22,16.6,16.71428571,20.57142857,21,15,16,18,0.816496581,1.816590212,0.951189731,1.397276262,167,112,258.7142857,132.5714286,25.25866188,16.50757402,64.05912448,49.12181166,5.75,5,8.428571429,5.285714286,7,6,10,6,3.6,25.4,2.8,1.3,48.75,62,53.71428571,37.71428571
1,87,7/7/20,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2020,test,28,7,0.030833334,0.846654415,68.5,6,123.5,2.352915452,19.25735643,25,26,23,26,23,26,25,26,6,22,706.5103313,635.7438879,572.2700024,886.4736022,70.76644347,63.47388551,51.445,95.1829514,1.336461823,0.392368974,1.781852968,3.011473752,30,36,29.2,33.71428571,34,36,32,40,2.449489743,0,1.923538406,5.186980037,18.83333333,22,16.6,20,18,21,15,17,0.752772653,0.816496581,1.816590212,2.708012802,183.8333333,167,112,157.5714286,46.77356803,25.25866188,16.50757402,77.42277258,4.833333333,5.75,5,7,7,7,6,11,61.1,3.6,25.4,17.1,60.33333333,48.75,62,47.42857143
0,22,7/14/20,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2020,test,29,7,0.030833334,0.846654415,87,68.5,42,2.756073858,7.444470812,25,26,23,26,23,26,25,26,6,22,790.7333313,706.5103313,635.7438879,960.1966022,84.223,70.76644347,63.47388551,73.723,1.180193689,1.336461823,0.392368974,2.749458821,30.42857143,30,36,28.42857143,32,34,36,32,2.149196971,2.449489743,0,4.157609203,18.85714286,18.83333333,22,17.85714286,17,18,21,16,1.345185418,0.752772653,0.816496581,1.573591585,163.7142857,183.8333333,167,157.4285714,36.67294319,46.77356803,25.25866188,77.19425096,5.857142857,4.833333333,5.75,4.142857143,8,7,7,7,5.2,61.1,3.6,70,54.42857143,60.33333333,48.75,60.71428571
0,23,7/24/20,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2020,test,30,7,0.030833334,0.846654415,22,87,45.5,1.876579203,7.954318937,28,26,28,26,23,26,25,26,6,22,848.568581,790.7333313,706.5103313,1062.391609,57.83524971,84.223,70.76644347,102.1950064,0.724106031,1.180193689,1.336461823,1.213913493,35,30.42857143,30,34.14285714,36,32,34,37,1.414213562,2.149196971,2.449489743,1.951800146,19.75,18.85714286,18.83333333,20.71428571,19,17,18,19,0.5,1.345185418,0.752772653,1.112697281,170,163.7142857,183.8333333,177.1428571,35.33647785,36.67294319,46.77356803,88.48621092,5.75,5.857142857,4.833333333,4.428571429,6,8,7,9,0.6,5.2,61.1,0.3,41.75,54.42857143,60.33333333,47.42857143
0,15.5,7/28/20,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2020,test,31,7,0.030833334,0.846654415,23,22,56.5,1.113702624,18.74501661,28,26,28,26,23,26,25,26,6,22,959.3995952,848.568581,790.7333313,1172.617842,110.8310141,57.83524971,84.223,110.2262337,0.735445163,0.724106031,1.180193689,0.958693555,37.71428571,35,30.42857143,36.42857143,41,36,32,39,1.97604704,1.414213562,2.149196971,2.149196971,21.28571429,19.75,18.85714286,21.71428571,20,19,17,20,0.951189731,0.5,1.345185418,1.112697281,139.1428571,170,163.7142857,231.1428571,46.22924245,35.33647785,36.67294319,98.71073662,5.571428571,5.75,5.857142857,7.571428571,9,6,8,11,4,0.6,5.2,0,37.71428571,41.75,54.42857143,43
1,33,8/4/20,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2020,test,32,8,0.030833334,0.846654415,15.5,23,67.16666667,1.824344023,18.82502769,30,26,28,26,23,26,25,26,6,22,1046.77442,959.3995952,848.568581,1279.160415,87.3748248,110.8310141,57.83524971,106.542573,2.229981883,0.735445163,0.724106031,1.366182292,31.42857143,37.71428571,35,36.71428571,38,41,36,39,3.95209408,1.97604704,1.414213562,2.429971585,19.14285714,21.28571429,19.75,20.57142857,17,20,19,18,1.573591585,0.951189731,0.5,1.812653934,153.4285714,139.1428571,170,92.57142857,54.76573486,46.22924245,35.33647785,22.29242878,6.142857143,5.571428571,5.75,4.857142857,8,9,6,7,65.5,4,0.6,0.1,58.85714286,37.71428571,41.75,37.85714286
0,19.5,8/11/20,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2020,test,33,8,0.030833334,0.846654415,33,15.5,56,2.036443149,13.99750831,30,26,28,26,23,26,25,26,6,22,1150.583542,1046.77442,959.3995952,1383.538465,103.809122,87.3748248,110.8310141,104.3780496,0.834911174,2.229981883,0.735445163,1.176594155,34.71428571,31.42857143,37.71428571,36,36,38,41,40,1.496026483,3.95209408,1.97604704,2.645751311,20.71428571,19.14285714,21.28571429,20.28571429,19,17,20,18,1.112697281,1.573591585,0.951189731,1.380131119,111.2857143,153.4285714,139.1428571,114,27.05373841,54.76573486,46.22924245,16.80277755,5.142857143,6.142857143,5.571428571,5.857142857,7,8,9,7,1,65.5,4,2.7,45.28571429,58.85714286,37.71428571,39.85714286
0,1.75,8/18/20,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2020,test,34,8,0.030833334,0.846654415,19.5,33,38.33333333,1.192598187,8.84440753,32,32,32,32,23,26,25,26,6,22,1150.583542,1150.583542,1046.77442,1489.550551,0,103.809122,87.3748248,106.0120865,0.881434126,0.834911174,2.229981883,1.080448165,30.95238095,34.71428571,31.42857143,35.71428571,32.66666667,36,38,37,1.011744323,1.496026483,3.95209408,1.112697281,18.38095238,20.71428571,19.14285714,20.71428571,16.66666667,19,17,19,1.4023519,1.112697281,1.573591585,1.704336206,171.8095238,111.2857143,153.4285714,114.4285714,14.9355405,27.05373841,54.76573486,7.276838665,6.142857143,5.142857143,6.142857143,7.285714286,8,7,8,10,0,1,65.5,0,43.19047619,45.28571429,58.85714286,35.42857143
0,0,8/24/20,GR_20_00049_cotton,Helicoverpa armigera,Thessaly,21.93729684,39.46678325,2020,test,35,8,0.030833334,0.846654415,1.75,19.5,48,0.766717325,12.90393134,32,32,32,32,23,26,25,26,6,22,1150.583542,1150.583542,1150.583542,1590.763382,0,0,103.809122,101.2128311,1.676068839,0.881434126,0.834911174,1.081971281,31.04761905,30.95238095,34.71428571,35,33.66666667,32.66666667,36,37,2.2497092,1.011744323,1.496026483,1.154700538,18.38095238,18.38095238,20.71428571,19.71428571,16,16.66666667,19,18,1.464142717,1.4023519,1.112697281,1.603567451,174.4761905,171.8095238,111.2857143,117.7142857,28.37343562,14.9355405,27.05373841,11.30949875,6.428571429,6.142857143,5.142857143,6.571428571,10,8,7,10,0,0,1,0,44.52380952,43.19047619,45.28571429,32.57142857
1,89,6/13/18,GR_20_00050_cotton,Helicoverpa armigera,Thessaly,21.87142051,39.45058916,2018,train ,24,6,0.263440102,1.779273152,0,0,88.5,2.902676799,15.27210992,20.98965517,20.78125,19.89473684,19.98529412,18,19.26470588,20.42413793,20.3125,12,17,492.5083938,426.2853938,352.0623938,500.4320298,66.223,74.223,60.223,81.06192243,2.668154347,0.859124693,1.3183684,2.076875218,27.57142857,29.28571429,26.85714286,30.35714286,33,30,29,34.5,3.735288604,1.112697281,1.573591585,2.925494773,16.57142857,17.14285714,15.57142857,18.14285714,15,16,14,16.5,1.618347187,0.690065559,1.133893419,1.435956764,211.7142857,223.5714286,173.1428571,187.8571429,28.33557414,50.43760879,38.64983213,55.77908361,6,8,4.142857143,5.714285714,9,10,5,7.5,9.1,2.1,5.8,10.05,56,51.57142857,56.85714286,54.71428571
1,194,6/19/18,GR_20_00050_cotton,Helicoverpa armigera,Thessaly,21.87142051,39.45058916,2018,train ,25,6,0.263440102,1.779273152,89,0,158.5,20.88323529,20.62595688,21.75434783,21.14285714,23,19.98529412,23,19.26470588,21.39782609,20.69642857,12,17,554.2313938,492.5083938,426.2853938,576.8078518,61.723,66.223,74.223,76.37582195,1.455694892,2.668154347,0.859124693,1.65984716,26.57142857,27.57142857,29.28571429,29.64285714,29,33,30,33.5,2.225394561,3.735288604,1.112697281,2.457882699,16.28571429,16.57142857,17.14285714,17.57142857,15,15,16,15.5,0.755928946,1.618347187,0.690065559,1.310191709,197.7142857,211.7142857,223.5714286,177.1428571,59.42422145,28.33557414,50.43760879,60.53263574,7.428571429,6,8,6.214285714,9,9,10,8,15.5,9.1,2.1,10.7,57.28571429,56,51.57142857,55.42857143
